INSEE,Commune,DEP,REG,82_14_a,82_14_b,82_14_c,82_14_d,82_14_e,82_14_f,82_14_g
02168,Château-Thierry,02,22,10,0,0,0,0,0,0
02169,Châtillon-lès-Sons,02,22,1,0,0,0,0,0,0
02170,Châtillon-sur-Oise,02,22,4,0,0,0,0,0,0
02171,Chaudardes,02,22,2,0,0,0,0,0,0
02172,Chaudun,02,22,2,0,0,0,0,0,0
02173,Chauny,02,22,7,0,0,0,0,0,0
02174,Chavignon,02,22,1,0,0,0,0,0,0
02175,Chavigny,02,22,1,0,0,0,0,0,0
02176,Chavonne,02,22,7,0,0,0,0,0,0
02177,Chérêt,02,22,4,0,0,0,0,0,0
02178,Chermizy-Ailles,02,22,1,0,0,0,0,0,0
02179,Chéry-Chartreuve,02,22,2,0,0,0,0,0,0
02180,Chéry-lès-Pouilly,02,22,5,0,0,0,0,0,0
02181,Chéry-lès-Rozoy,02,22,3,0,0,0,0,0,0
02182,Chevennes,02,22,3,0,0,0,0,0,0
02183,Chevregny,02,22,1,0,0,0,0,0,0
02184,Chevresis-Monceau,02,22,2,0,0,0,0,0,0
02185,Chézy-en-Orxois,02,22,4,0,0,0,0,0,0
02186,Chézy-sur-Marne,02,22,9,0,0,0,0,0,0
02187,Chierry,02,22,5,0,0,0,0,0,0
02188,Chigny,02,22,6,0,0,0,0,0,0
02189,Chivres-en-Laonnois,02,22,2,0,0,0,0,0,0
02190,Chivres-Val,02,22,2,0,0,0,0,0,0
02191,Chivy-lès-étouvelles,02,22,1,0,0,0,0,0,0
02192,Chouy,02,22,7,0,0,0,0,0,0
02193,Cierges,02,22,2,0,0,0,0,0,0
02194,Cilly,02,22,3,0,0,0,0,0,0
02195,Ciry-Salsogne,02,22,3,0,0,0,0,0,0
02196,Clacy-et-Thierret,02,22,1,0,0,0,0,0,0
02197,Clairfontaine,02,22,5,0,0,0,0,0,0
02198,Clamecy,02,22,3,0,0,0,0,0,0
02199,Clastres,02,22,3,0,0,0,0,0,0
02200,Clermont-les-Fermes,02,22,1,0,0,0,0,0,0
02201,Coeuvres-et-Valsery,02,22,8,0,0,0,0,0,0
02203,Coincy,02,22,5,0,0,0,0,0,0
02204,Coingt,02,22,1,0,0,0,0,0,0
02205,Colligis-Crandelain,02,22,1,0,0,0,0,0,0
02206,Colonfay,02,22,1,0,0,0,0,0,0
02207,Commenchon,02,22,3,0,0,0,0,0,0
02208,Concevreux,02,22,3,0,0,0,0,0,0
02209,Condé-en-Brie,02,22,5,0,0,0,0,0,0
02210,Condé-sur-Aisne,02,22,5,0,0,0,0,0,0
02211,Condé-sur-Suippe,02,22,5,0,0,0,0,0,0
02212,Condren,02,22,9,0,0,0,0,0,0
02213,Connigis,02,22,3,0,0,0,0,0,0
02214,Contescourt,02,22,1,0,0,0,0,0,0
02215,Corbeny,02,22,2,0,0,0,0,0,0
02216,Corcy,02,22,2,0,0,0,0,0,0
02217,Coucy-le-Château-Auffrique,02,22,2,0,0,0,0,0,0
02218,Coucy-lès-Eppes,02,22,3,0,0,0,0,0,0
02219,Coucy-la-Ville,02,22,2,0,0,0,0,0,0
02220,Coulonges-Cohan,02,22,3,0,0,0,0,0,0
02221,Coupru,02,22,4,0,0,0,0,0,0
02222,Courbes,02,22,2,0,0,0,0,0,0
02223,Courboin,02,22,3,0,0,0,0,0,0
02224,Courcelles-sur-Vesles,02,22,4,0,0,0,0,0,0
02225,Courchamps,02,22,1,0,0,0,0,0,0
02226,Courmelles,02,22,6,0,0,0,0,0,0
02227,Courmont,02,22,2,0,0,0,0,0,0
02228,Courtemont-Varennes,02,22,6,0,0,0,0,0,0
02229,Courtrizy-et-Fussigny,02,22,2,0,0,0,0,0,0
02230,Couvrelles,02,22,1,0,0,0,0,0,0
02231,Couvron-et-Aumencourt,02,22,3,0,0,0,0,0,0
02232,Coyolles,02,22,1,0,0,0,0,0,0
02233,Cramaille,02,22,1,0,0,0,0,0,0
02234,Craonne,02,22,1,0,0,0,0,0,0
02235,Craonnelle,02,22,5,0,0,0,0,0,0
02236,Crécy-au-Mont,02,22,2,0,0,0,0,0,0
02237,Crécy-sur-Serre,02,22,8,0,0,0,0,0,0
02238,Crépy,02,22,6,0,0,0,0,0,0
02239,Crézancy,02,22,3,0,0,0,0,0,0
02240,Croix-Fonsomme,02,22,5,0,0,0,0,0,0
02241,Croix-sur-Ourcq,02,22,1,0,0,0,0,0,0
02242,Crouttes-sur-Marne,02,22,5,0,0,0,0,0,0
02243,Crouy,02,22,7,0,0,1,0,0,0
02244,Crupilly,02,22,5,0,0,0,0,0,0
02245,Cuffies,02,22,6,0,0,0,0,0,0
02246,Cugny,02,22,2,0,0,0,0,0,0
02248,Cuirieux,02,22,3,0,0,0,0,0,0
02249,Cuiry-Housse,02,22,3,0,0,0,0,0,0
02250,Cuiry-lès-Chaudardes,02,22,2,0,0,0,0,0,0
02251,Cuiry-lès-Iviers,02,22,1,0,0,0,0,0,0
02252,Cuissy-et-Geny,02,22,2,1,0,0,0,0,0
02253,Cuisy-en-Almont,02,22,2,0,0,0,0,0,0
02254,Cutry,02,22,2,0,0,0,0,0,0
02255,Cys-la-Commune,02,22,5,0,0,0,0,0,0
02256,Dagny-Lambercy,02,22,2,0,0,0,0,0,0
02257,Dallon,02,22,2,0,0,0,0,0,0
02258,Dammard,02,22,1,0,0,0,0,0,0
02259,Dampleux,02,22,4,0,0,0,0,0,0
02260,Danizy,02,22,2,0,0,0,0,0,0
02261,Dercy,02,22,8,0,0,0,0,0,0
02262,Deuillet,02,22,4,0,0,0,0,0,0
02263,Dhuizel,02,22,1,0,0,0,0,0,0
02264,Dizy-le-Gros,02,22,2,0,0,0,0,0,0
02265,Dohis,02,22,1,0,0,0,0,0,0
02266,Dolignon,02,22,2,0,0,0,0,0,0
02267,Dommiers,02,22,2,0,0,0,0,0,0
02268,Domptin,02,22,4,0,0,0,0,0,0
02269,Dorengt,02,22,3,0,0,0,0,0,0
02270,Douchy,02,22,1,0,0,0,0,0,0
02271,Dravegny,02,22,1,0,0,0,0,0,0
02272,Droizy,02,22,1,0,0,0,0,0,0
02273,Dury,02,22,3,0,0,0,0,0,0
02274,ébouleau,02,22,2,0,0,0,0,0,0
02275,Effry,02,22,6,0,0,0,0,0,0
02276,Englancourt,02,22,5,0,0,0,0,0,0
02277,épagny,02,22,5,0,0,0,0,0,0
02278,éparcy,02,22,3,0,0,0,0,0,0
02279,épaux-Bézu,02,22,3,0,0,0,0,0,0
02280,épieds,02,22,6,0,0,0,0,0,0
02281,épine-aux-Bois,02,22,2,0,0,0,0,0,0
02282,Eppes,02,22,2,0,0,0,0,0,0
02283,Erlon,02,22,4,0,0,0,0,0,0
02284,Erloy,02,22,5,0,0,0,0,0,0
02286,Esquéhéries,02,22,4,0,0,0,0,0,0
02287,Essigny-le-Grand,02,22,2,0,0,0,0,0,0
02288,Essigny-le-Petit,02,22,4,0,0,0,0,0,0
02289,Essises,02,22,4,0,0,0,0,0,0
02290,Essômes-sur-Marne,02,22,14,0,0,0,0,0,0
02291,Estrées,02,22,2,0,0,0,0,0,0
02292,étampes-sur-Marne,02,22,6,0,0,0,0,0,0
02293,étaves-et-Bocquiaux,02,22,2,0,0,0,0,0,0
02294,étouvelles,02,22,4,0,0,0,0,0,0
02295,étréaupont,02,22,11,0,0,0,0,0,0
02296,étreillers,02,22,1,1,0,0,0,0,0
02297,étrépilly,02,22,2,0,0,0,0,0,0
02298,étreux,02,22,6,0,0,0,0,0,0
02299,évergnicourt,02,22,4,0,0,0,0,0,0
02301,Faucoucourt,02,22,2,0,0,0,0,0,0
02302,Faverolles,02,22,1,0,0,0,0,0,0
02303,Fayet,02,22,3,0,0,0,0,0,0
02304,Fère,02,22,6,0,0,0,0,0,0
02305,Fère-en-Tardenois,02,22,7,0,0,0,0,0,0
02306,Ferté-Chevresis,02,22,3,0,0,0,0,0,0
02307,Ferté-Milon,02,22,9,1,0,0,0,0,0
02308,Fesmy-le-Sart,02,22,2,0,0,0,0,0,0
02309,Festieux,02,22,4,0,0,0,0,0,0
02310,Fieulaine,02,22,3,0,0,0,0,0,0
02311,Filain,02,22,1,0,0,0,0,0,0
02312,Flamengrie,02,22,4,0,0,0,0,0,0
02313,Flavigny-le-Grand-et-Beaurain,02,22,6,0,0,0,0,0,0
02315,Flavy-le-Martel,02,22,3,0,0,0,0,0,0
02316,Fleury,02,22,3,0,0,0,0,0,0
02317,Fluquières,02,22,1,0,0,0,0,0,0
02318,Folembray,02,22,1,0,0,0,0,0,0
02319,Fonsomme,02,22,3,0,0,0,0,0,0
02320,Fontaine-lès-Clercs,02,22,2,0,0,0,0,0,0
02321,Fontaine-lès-Vervins,02,22,3,0,0,1,0,0,0
02322,Fontaine-Notre-Dame,02,22,3,0,0,0,0,0,0
02323,Fontaine-Uterte,02,22,4,0,0,0,0,0,0
02324,Fontenelle,02,22,2,0,0,0,0,0,0
02325,Fontenelle-en-Brie,02,22,1,0,0,0,0,0,0
02326,Fontenoy,02,22,4,0,0,0,0,0,0
02327,Foreste,02,22,2,0,0,0,0,0,0
02328,Fossoy,02,22,5,0,0,0,0,0,0
02329,Fourdrain,02,22,2,0,0,0,0,0,0
02330,Francilly-Selency,02,22,2,0,0,0,0,0,0
02331,Franqueville,02,22,4,0,0,0,0,0,0
02332,Fresnes-en-Tardenois,02,22,5,0,0,0,0,0,0
02333,Fresnes,02,22,1,0,0,0,0,0,0
02334,Fresnoy-le-Grand,02,22,5,0,0,0,0,0,0
02335,Fressancourt,02,22,2,0,0,0,0,0,0
02336,Frières-Faillouël,02,22,2,0,0,0,0,0,0
02337,Froidestrées,02,22,2,0,0,0,0,0,0
02338,Froidmont-Cohartille,02,22,4,0,0,0,0,0,0
02339,Gandelu,02,22,5,0,0,0,0,0,0
02340,Gauchy,02,22,4,1,0,0,0,0,0
02341,Gercy,02,22,7,0,0,0,0,0,0
02342,Gergny,02,22,7,0,0,0,0,0,0
02343,Germaine,02,22,2,0,0,0,0,0,0
02344,Gernicourt,02,22,2,0,0,0,0,0,0
02345,Gibercourt,02,22,1,0,0,0,0,0,0
02346,Gizy,02,22,3,0,0,0,0,0,0
02347,Gland,02,22,6,0,0,0,0,0,0
02348,Glennes,02,22,2,0,0,0,0,0,0
02349,Goudelancourt-lès-Berrieux,02,22,1,0,0,0,0,0,0
02350,Goudelancourt-lès-Pierrepont,02,22,2,0,0,0,0,0,0
02351,Goussancourt,02,22,1,0,0,0,0,0,0
02352,Gouy,02,22,5,0,0,0,0,0,0
02353,Grandlup-et-Fay,02,22,1,0,0,0,0,0,0
02354,Grandrieux,02,22,1,0,0,0,0,0,0
02355,Gricourt,02,22,2,0,0,0,0,0,0
02356,Grisolles,02,22,2,0,0,0,0,0,0
02357,Gronard,02,22,1,0,0,0,0,0,0
02358,Grougis,02,22,1,0,0,0,0,0,0
02359,Grugies,02,22,1,0,0,0,0,0,0
02360,Guignicourt,02,22,3,0,0,0,0,0,0
02361,Guise,02,22,11,0,0,0,0,0,0
02362,Guivry,02,22,1,0,0,0,0,0,0
02363,Guny,02,22,2,0,0,0,0,0,0
02364,Guyencourt,02,22,1,0,0,0,0,0,0
02366,Hannapes,02,22,5,0,0,0,0,0,0
02367,Happencourt,02,22,1,0,0,0,0,0,0
02368,Haramont,02,22,7,0,0,0,0,0,0
02369,Harcigny,02,22,1,0,0,0,0,0,0
02370,Hargicourt,02,22,3,0,0,0,0,0,0
02371,Harly,02,22,3,0,0,0,0,0,0
02372,Hartennes-et-Taux,02,22,3,0,0,0,0,0,0
02373,Hary,02,22,3,0,0,0,0,0,0
02374,Lehaucourt,02,22,2,0,0,0,0,0,0
02375,Hautevesnes,02,22,1,0,0,0,0,0,0
02376,Hauteville,02,22,4,0,0,0,0,0,0
02377,Haution,02,22,3,0,0,0,0,0,0
02378,Hérie,02,22,5,0,0,0,0,0,0
02379,Hérie-la-Viéville,02,22,1,0,0,0,0,0,0
02380,Hinacourt,02,22,1,0,0,0,0,0,0
02381,Hirson,02,22,7,1,0,0,0,0,0
02382,Holnon,02,22,5,0,0,0,0,0,0
02383,Homblières,02,22,6,0,0,0,0,0,0
02384,Houry,02,22,2,0,0,0,0,0,0
02385,Housset,02,22,1,0,0,0,0,0,0
02386,Iron,02,22,7,0,0,0,0,0,0
02387,Itancourt,02,22,1,0,0,0,0,0,0
02388,Iviers,02,22,2,0,0,0,0,0,0
02389,Jaulgonne,02,22,8,0,0,0,0,0,0
02390,Jeancourt,02,22,4,0,0,0,0,0,0
02391,Jeantes,02,22,1,0,0,0,0,0,0
02392,Joncourt,02,22,1,0,0,0,0,0,0
02393,Jouaignes,02,22,2,0,0,0,0,0,0
02395,Jumencourt,02,22,1,0,0,0,0,0,0
02396,Jumigny,02,22,1,0,0,0,0,0,0
02397,Jussy,02,22,1,0,0,1,0,0,0
02398,Juvigny,02,22,2,0,0,0,0,0,0
02399,Juvincourt-et-Damary,02,22,1,0,0,0,0,0,0
02400,Laffaux,02,22,1,0,0,0,0,0,0
02401,Laigny,02,22,4,0,0,0,0,0,0
02402,Lanchy,02,22,1,0,0,0,0,0,0
02403,Landifay-et-Bertaignemont,02,22,1,0,0,0,0,0,0
02404,Landouzy-la-Cour,02,22,7,0,0,0,0,0,0
02405,Landouzy-la-Ville,02,22,2,0,0,0,0,0,0
02406,Landricourt,02,22,1,0,0,0,0,0,0
02407,Laniscourt,02,22,1,0,0,0,0,0,0
02408,Laon,02,22,12,1,0,0,0,0,0
02409,Lappion,02,22,2,0,0,0,0,0,0
02410,Largny-sur-Automne,02,22,1,0,0,0,0,0,0
02411,Latilly,02,22,6,0,0,0,0,0,0
02412,Launoy,02,22,2,0,0,0,0,0,0
02413,Laval-en-Laonnois,02,22,1,0,0,0,0,0,0
02414,Lavaqueresse,02,22,4,0,0,0,0,0,0
02415,Laversine,02,22,4,0,0,0,0,0,0
02416,Lemé,02,22,2,0,0,0,0,0,0
02417,Lempire,02,22,1,0,0,0,0,0,0
02418,Lerzy,02,22,4,0,0,0,0,0,0
02419,Leschelles,02,22,2,0,0,0,0,0,0
02420,Lesdins,02,22,5,0,0,0,0,0,0
02421,Lesges,02,22,2,0,0,0,0,0,0
02422,Lesquielles-Saint-Germain,02,22,7,0,0,0,0,0,0
02423,Leuilly-sous-Coucy,02,22,1,0,0,0,0,0,0
02424,Leury,02,22,1,0,0,0,0,0,0
02425,Leuze,02,22,4,0,0,0,0,0,0
02426,Levergies,02,22,3,0,0,0,0,0,0
02427,Lhuys,02,22,2,0,0,0,0,0,0
02428,Licy-Clignon,02,22,2,0,0,0,0,0,0
02429,Lierval,02,22,1,0,0,0,0,0,0
02430,Liesse-Notre-Dame,02,22,2,0,0,0,0,0,0
02431,Liez,02,22,5,0,0,0,0,0,0
02432,Limé,02,22,1,0,0,0,0,0,0
02433,Lislet,02,22,8,0,0,0,0,0,0
02434,Lizy,02,22,1,0,0,0,0,0,0
02435,Logny-lès-Aubenton,02,22,2,0,0,0,0,0,0
02438,Longpont,02,22,2,0,0,0,0,0,0
02439,Longueval-Barbonval,02,22,1,0,0,0,0,0,0
02440,Lor,02,22,2,0,0,0,0,0,0
02441,Louâtre,02,22,3,0,0,0,0,0,0
02442,Loupeigne,02,22,2,0,0,0,0,0,0
02443,Lucy-le-Bocage,02,22,1,0,0,0,0,0,0
02444,Lugny,02,22,4,0,0,0,0,0,0
02445,Luzoir,02,22,7,0,0,0,0,0,0
02446,Ly-Fontaine,02,22,1,0,0,0,0,0,0
02447,Maast-et-Violaine,02,22,3,0,0,0,0,0,0
02448,Mâchecourt,02,22,1,0,0,0,0,0,0
02449,Macogny,02,22,1,0,0,0,0,0,0
02450,Macquigny,02,22,7,0,0,0,0,0,0
02451,Magny-la-Fosse,02,22,2,0,0,0,0,0,0
02452,Maissemy,02,22,2,0,0,0,0,0,0
02453,Maizy,02,22,6,0,0,0,0,0,0
02454,Malmaison,02,22,1,0,0,0,0,0,0
02455,Malzy,02,22,4,0,0,0,0,0,0
02456,Manicamp,02,22,8,0,0,0,0,0,0
02457,Marchais,02,22,1,0,0,0,0,0,0
02458,Marchais-en-Brie,02,22,2,0,0,0,0,0,0
02459,Marcy,02,22,1,0,0,0,0,0,0
02460,Marcy-sous-Marle,02,22,4,0,0,0,0,0,0
02461,Marest-Dampcourt,02,22,3,0,0,0,0,0,0
02462,Mareuil-en-Dôle,02,22,2,0,0,0,0,0,0
02463,Marfontaine,02,22,2,0,0,0,0,0,0
02464,Margival,02,22,1,0,0,0,0,0,0
02465,Marigny-en-Orxois,02,22,1,0,0,0,0,0,0
02466,Marizy-Sainte-Geneviève,02,22,1,0,0,0,0,0,0
02467,Marizy-Saint-Mard,02,22,1,0,0,0,0,0,0
02468,Marle,02,22,13,0,0,0,0,0,0
02469,Marly-Gomont,02,22,6,0,0,0,0,0,0
02470,Martigny,02,22,6,0,0,0,0,0,0
02471,Martigny-Courpierre,02,22,2,0,0,0,0,0,0
02472,Mauregny-en-Haye,02,22,1,0,0,0,0,0,0
02473,Mayot,02,22,4,0,0,0,0,0,0
02474,Mennessis,02,22,3,0,0,0,0,0,0
02475,Menneville,02,22,5,0,0,0,0,0,0
02476,Mennevret,02,22,1,0,0,0,0,0,0
02477,Mercin-et-Vaux,02,22,5,0,0,0,0,0,0
02478,Merlieux-et-Fouquerolles,02,22,1,0,0,0,0,0,0
02479,Merval,02,22,2,0,0,0,0,0,0
02480,Mesbrecourt-Richecourt,02,22,4,0,0,0,0,0,0
02481,Mesnil-Saint-Laurent,02,22,2,0,0,0,0,0,0
02482,Meurival,02,22,1,0,0,0,0,0,0
02483,Mézières-sur-Oise,02,22,6,0,0,0,0,0,0
02484,Mézy-Moulins,02,22,4,0,0,0,0,0,0
02485,Missy-aux-Bois,02,22,1,0,0,0,0,0,0
02486,Missy-lès-Pierrepont,02,22,1,0,0,0,0,0,0
02487,Missy-sur-Aisne,02,22,3,0,0,0,0,0,0
02488,Molain,02,22,1,0,0,0,0,0,0
02489,Molinchart,02,22,1,0,0,0,0,0,0
02490,Monampteuil,02,22,1,0,0,0,0,0,0
02491,Monceau-le-Neuf-et-Faucouzy,02,22,3,0,0,0,0,0,0
02492,Monceau-lès-Leups,02,22,3,0,0,0,0,0,0
02493,Monceau-le-Waast,02,22,1,0,0,0,0,0,0
02494,Monceau-sur-Oise,02,22,5,0,0,0,0,0,0
02495,Mondrepuis,02,22,4,0,0,0,0,0,0
02496,Monnes,02,22,2,0,0,0,0,0,0
02497,Mons-en-Laonnois,02,22,2,0,0,0,0,0,0
02498,Montaigu,02,22,2,0,0,0,0,0,0
02499,Montbavin,02,22,1,0,0,0,0,0,0
02500,Montbrehain,02,22,2,0,0,0,0,0,0
02501,Montchâlons,02,22,2,0,0,0,0,0,0
02502,Montcornet,02,22,10,0,0,0,0,0,0
02503,Mont-d'Origny,02,22,2,0,0,0,0,0,0
02504,Montescourt-Lizerolles,02,22,4,0,0,0,0,0,0
02505,Montfaucon,02,22,1,0,0,0,0,0,0
02506,Montgobert,02,22,6,0,0,0,0,0,0
02507,Montgru-Saint-Hilaire,02,22,2,0,0,0,0,0,0
02508,Monthenault,02,22,1,0,0,0,0,0,0
02509,Monthiers,02,22,2,0,0,0,0,0,0
02510,Monthurel,02,22,3,0,0,0,0,0,0
02511,Montigny-en-Arrouaise,02,22,3,0,0,0,0,0,0
02512,Montigny-l'Allier,02,22,2,0,0,0,0,0,0
02513,Montigny-le-Franc,02,22,1,0,0,0,0,0,0
02514,Montigny-Lengrain,02,22,8,0,0,0,0,0,0
02515,Montigny-lès-Condé,02,22,3,0,0,0,0,0,0
02516,Montigny-sous-Marle,02,22,2,0,0,0,0,0,0
02517,Montigny-sur-Crécy,02,22,1,0,0,0,0,0,0
02518,Montlevon,02,22,2,0,0,0,0,0,0
02519,Montloué,02,22,8,0,0,0,0,0,0
02520,Mont-Notre-Dame,02,22,3,0,0,0,0,0,0
02521,Montreuil-aux-Lions,02,22,1,0,0,0,0,0,0
02522,Mont-Saint-Jean,02,22,1,0,0,0,0,0,0
02523,Mont-Saint-Martin,02,22,1,0,0,0,0,0,0
02524,Mont-Saint-Père,02,22,4,1,0,0,0,0,0
02525,Morcourt,02,22,2,0,0,0,0,0,0
02526,Morgny-en-Thiérache,02,22,1,0,0,0,0,0,0
02527,Morsain,02,22,2,0,0,0,0,0,0
02528,Mortefontaine,02,22,4,0,0,0,0,0,0
02529,Mortiers,02,22,4,0,0,0,0,0,0
02530,Moulins,02,22,1,0,0,0,0,0,0
02531,Moussy-Verneuil,02,22,1,0,0,0,0,0,0
02532,Mo˙-de-l'Aisne,02,22,5,0,0,0,0,0,0
02533,Muret-et-Crouttes,02,22,1,0,0,0,0,0,0
02534,Muscourt,02,22,1,0,0,0,0,0,0
02535,Nampcelles-la-Cour,02,22,1,0,0,0,0,0,0
02536,Nampteuil-sous-Muret,02,22,2,0,0,0,0,0,0
02537,Nanteuil-la-Fosse,02,22,1,0,0,0,0,0,0
02538,Nanteuil-Notre-Dame,02,22,1,0,0,0,0,0,0
02539,Nauroy,02,22,2,0,0,0,0,0,0
02540,Nesles-la-Montagne,02,22,5,0,0,0,0,0,0
02541,Neufchâtel-sur-Aisne,02,22,3,0,0,0,0,0,0
02542,Neuflieux,02,22,2,0,0,0,0,0,0
02543,Neuilly-Saint-Front,02,22,5,0,0,0,0,0,0
02544,Neuve-Maison,02,22,7,0,0,0,0,0,0
02545,Neuville-Bosmont,02,22,2,0,0,0,0,0,0
02546,Neuville-en-Beine,02,22,1,0,0,0,0,0,0
02547,Neuville-Housset,02,22,1,0,0,0,0,0,0
02548,Neuville-lès-Dorengt,02,22,4,0,0,0,0,0,0
02549,Neuville-Saint-Amand,02,22,4,0,0,0,0,0,0
02550,Neuville-sur-Ailette,02,22,2,0,0,0,0,0,0
02551,Neuville-sur-Margival,02,22,1,0,0,0,0,0,0
02552,Neuvillette,02,22,5,0,0,0,0,0,0
02553,Nizy-le-Comte,02,22,2,0,0,0,0,0,0
02554,Nogentel,02,22,5,0,0,0,0,0,0
02555,Nogent-l'Artaud,02,22,8,0,0,0,0,0,0
02556,Noircourt,02,22,3,0,0,0,0,0,0
02557,Noroy-sur-Ourcq,02,22,1,0,0,0,0,0,0
02558,Nouvion-en-Thiérache,02,22,6,0,0,0,0,0,0
02559,Nouvion-et-Catillon,02,22,2,0,0,0,0,0,0
02560,Nouvion-le-Comte,02,22,3,0,0,0,0,0,0
02561,Nouvion-le-Vineux,02,22,1,0,0,0,0,0,0
02562,Nouvron-Vingré,02,22,2,0,0,0,0,0,0
02563,Noyales,02,22,5,0,0,0,0,0,0
02564,Noyant-et-Aconin,02,22,1,0,0,0,0,0,0
02565,OEuilly,02,22,4,0,0,0,0,0,0
02566,Ognes,02,22,3,0,0,0,0,0,0
02567,Ohis,02,22,5,0,0,0,0,0,0
02568,Oigny-en-Valois,02,22,2,0,0,0,0,0,0
02569,Oisy,02,22,2,0,0,0,0,0,0
02570,Ollezy,02,22,3,0,0,0,0,0,0
02571,Omissy,02,22,3,0,0,0,0,0,0
02572,Orainville,02,22,4,0,0,0,0,0,0
02573,Orgeval,02,22,2,0,0,0,0,0,0
02574,Origny-en-Thiérache,02,22,8,0,0,0,0,0,0
02575,Origny-Sainte-Benoite,02,22,11,0,0,0,0,0,0
02576,Osly-Courtil,02,22,4,0,0,0,0,0,0
02577,Ostel,02,22,1,0,0,0,0,0,0
02578,Oulches-la-Vallée-Foulon,02,22,1,0,0,0,0,0,0
02579,Oulchy-la-Ville,02,22,1,0,0,0,0,0,0
02580,Oulchy-le-Château,02,22,7,0,0,0,0,0,0
02581,Paars,02,22,3,0,0,0,0,0,0
02582,Paissy,02,22,2,0,0,0,0,0,0
02583,Pancy-Courtecon,02,22,1,0,0,0,0,0,0
02584,Papleux,02,22,1,0,0,0,0,0,0
02585,Parcy-et-Tigny,02,22,3,0,0,0,0,0,0
02586,Parfondeval,02,22,2,0,0,0,0,0,0
02587,Parfondru,02,22,3,0,0,0,0,0,0
02588,Pargnan,02,22,2,0,0,0,0,0,0
02589,Pargny-Filain,02,22,1,0,0,1,0,0,0
02590,Pargny-la-Dhuys,02,22,3,0,0,0,0,0,0
02591,Pargny-les-Bois,02,22,2,0,0,0,0,0,0
02592,Parpeville,02,22,1,0,0,0,0,0,0
02593,Pasly,02,22,5,1,0,0,0,0,0
02594,Passy-en-Valois,02,22,3,0,0,0,0,0,0
02595,Passy-sur-Marne,02,22,5,0,0,0,0,0,0
02596,Pavant,02,22,4,0,0,0,0,0,0
02597,Perles,02,22,2,0,0,0,0,0,0
02598,Pernant,02,22,8,0,0,0,0,0,0
02599,Pierremande,02,22,1,0,0,0,0,0,0
02600,Pierrepont,02,22,2,0,0,0,0,0,0
02601,Pignicourt,02,22,2,0,0,0,0,0,0
02602,Pinon,02,22,1,0,0,0,0,0,0
02604,Pithon,02,22,1,0,0,0,0,0,0
02605,Pleine-Selve,02,22,1,0,0,0,0,0,0
02606,Plessier-Huleu,02,22,2,0,0,0,0,0,0
02607,Ploisy,02,22,2,0,0,0,0,0,0
02608,Plomion,02,22,1,0,0,0,0,0,0
02609,Ployart-et-Vaurseine,02,22,4,0,0,0,0,0,0
02610,Pommiers,02,22,5,0,0,0,0,0,0
02612,Pont-Arcy,02,22,4,0,0,0,0,0,0
02613,Pontavert,02,22,6,0,0,0,0,0,0
02614,Pontru,02,22,2,0,0,0,0,0,0
02615,Pontruet,02,22,2,0,0,0,0,0,0
02616,Pont-Saint-Mard,02,22,3,0,0,0,0,0,0
02617,Pouilly-sur-Serre,02,22,5,0,0,0,0,0,0
02618,Prémont,02,22,2,0,0,0,0,0,0
02619,Prémontré,02,22,2,0,0,0,0,0,0
02620,Presles-et-Boves,02,22,3,0,0,0,0,0,0
02621,Presles-et-Thierny,02,22,1,0,0,0,0,0,0
02622,Priez,02,22,1,0,0,0,0,0,0
02623,Prisces,02,22,1,0,0,0,0,0,0
02624,Proisy,02,22,5,0,0,0,0,0,0
02625,Proix,02,22,8,0,0,0,0,0,0
02626,Prouvais,02,22,1,0,0,0,0,0,0
02627,Proviseux-et-Plesnoy,02,22,1,0,0,0,0,0,0
02628,Puiseux-en-Retz,02,22,8,0,0,0,0,0,0
02629,Puisieux-et-Clanlieu,02,22,2,0,0,0,0,0,0
02631,Quierzy,02,22,6,0,0,0,0,0,0
02632,Quincy-Basse,02,22,3,0,0,0,0,0,0
02633,Quincy-sous-le-Mont,02,22,1,0,0,0,0,0,0
02634,Raillimont,02,22,1,0,0,0,0,0,0
02635,Ramicourt,02,22,2,0,0,0,0,0,0
02636,Regny,02,22,1,0,0,0,0,0,0
02637,Remaucourt,02,22,4,0,0,0,0,0,0
02638,Remies,02,22,2,0,0,0,0,0,0
02639,Remigny,02,22,1,0,0,0,0,0,0
02640,Renansart,02,22,1,0,0,0,0,0,0
02641,Renneval,02,22,1,0,0,0,0,0,0
02642,Résigny,02,22,2,0,0,0,0,0,0
02643,Ressons-le-Long,02,22,6,0,0,0,0,0,0
02644,Retheuil,02,22,3,0,0,0,0,0,0
02645,Reuilly-Sauvigny,02,22,3,0,0,0,0,0,0
02646,Révillon,02,22,2,0,0,0,0,0,0
02647,Ribeauville,02,22,2,0,0,0,0,0,0
02648,Ribemont,02,22,11,0,0,0,0,0,0
02649,Rocourt-Saint-Martin,02,22,1,0,0,0,0,0,0
02650,Rocquigny,02,22,4,0,0,0,0,0,0
02651,Rogécourt,02,22,2,0,0,0,0,0,0
02652,Rogny,02,22,3,0,0,0,0,0,0
02653,Romeny-sur-Marne,02,22,5,0,0,0,0,0,0
02654,Romery,02,22,6,0,0,0,0,0,0
02655,Ronchères,02,22,3,0,0,0,0,0,0
02656,Roucy,02,22,2,0,0,0,0,0,0
